Timestamp,Milliseconds,X,Y,Z
2022-12-18 16:14:06,64001,-0.71,0.354,12.023
2022-12-18 16:14:06,64501,-0.165,-2.477,10.773
2022-12-18 16:14:07,65001,0.632,-1.369,15.957
2022-12-18 16:14:07,65502,37.344,17.717,-2.238
2022-12-18 16:14:08,66001,1.441,-0.517,1.749
2022-12-18 16:14:08,66501,-8.173,10.017,-6.275
2022-12-18 16:14:09,67002,-2.614,0.835,-6.624
2022-12-18 16:14:09,67501,-2.597,0.869,-0.44
2022-12-18 16:14:10,68001,0.524,-0.184,-0.921
2022-12-18 16:14:10,68502,-5.925,-2.013,20.793
2022-12-18 16:14:11,69001,5.511,-3.33,3.835
2022-12-18 16:14:11,69501,-11.932,4.783,10.747
2022-12-18 16:14:12,70001,7.525,-1.582,-9.833
2022-12-18 16:14:12,70502,-7.484,3.79,11.192
2022-12-18 16:14:13,71001,5.092,0.706,-5.044
2022-12-18 16:14:13,71501,3.012,-5.671,-3.771
2022-12-18 16:14:14,72002,6.392,-4.915,18.985
2022-12-18 16:14:14,72501,-4.041,-1.067,22.438
2022-12-18 16:14:15,73001,4.687,-13.318,6.954
2022-12-18 16:14:15,73501,7.647,2.624,-17.669
2022-12-18 16:14:16,74001,6.44,-1.711,-8.514
2022-12-18 16:14:16,74501,-12.066,5.48,18.047
2022-12-18 16:14:17,75001,-2.391,-2.635,37.823
2022-12-18 16:14:17,75501,-6.416,-1.91,5.844
2022-12-18 16:14:18,76001,9.641,-2.535,-9.079
2022-12-18 16:14:18,76501,-11.298,7.156,29.173
2022-12-18 16:14:19,77001,-2.061,6.301,5.935
2022-12-18 16:14:19,77501,-6.665,12.627,19.512
2022-12-18 16:14:20,78001,8.075,-5.908,3.99
2022-12-18 16:14:20,78501,-5.712,1.331,35.625
2022-12-18 16:14:21,79002,-5.959,-0.344,16.493
2022-12-18 16:14:21,79501,2.334,-8.247,4.364
2022-12-18 16:14:22,80001,-13.139,0.955,32.307
2022-12-18 16:14:22,80501,-3.26,-2.968,4.053
2022-12-18 16:14:23,81002,4.357,-10.742,5.317
2022-12-18 16:14:23,81501,-8.923,6.244,38.175
2022-12-18 16:14:24,82001,4.034,10.204,23.98
2022-12-18 16:14:24,82501,0.711,-3.361,38.721
2022-12-18 16:14:25,83002,-10.725,5.027,34.986
2022-12-18 16:14:25,83501,-7.285,-2.777,38.654
2022-12-18 16:14:26,84001,1.884,11.954,2.585
2022-12-18 16:14:26,84502,3.806,-2.913,25.253
2022-12-18 16:14:27,85001,5.073,-9.389,16.455
2022-12-18 16:14:27,85501,0.443,-10.196,48.242
2022-12-18 16:14:28,86001,0.397,2.731,-25.658
2022-12-18 16:14:28,86502,-5.386,-5.185,53.589
2022-12-18 16:14:29,87001,-3.77,7.984,-51.068
2022-12-18 16:14:29,87501,-2.236,0.493,20.13
2022-12-18 16:14:30,88001,-14.063,-13.831,63.28
2022-12-18 16:14:30,88502,4.922,7.798,-0.888
2022-12-18 16:14:31,89001,1.47,1.673,-19.115
2022-12-18 16:14:31,89501,14.829,7.982,-11.999
2022-12-18 16:14:32,90001,6.49,6.481,-2.511
2022-12-18 16:14:32,90502,-13.069,-2.904,27.37
2022-12-18 16:14:33,91001,-2.942,-1.757,18.166
2022-12-18 16:14:33,91501,2.854,4.307,1.697
2022-12-18 16:14:34,92001,-1.273,1.726,28.174
2022-12-18 16:14:34,92502,-2.992,-3.459,13.524
2022-12-18 16:14:35,93001,0.031,1.312,12.1
2022-12-18 16:14:35,93501,2.482,-1.285,-5.868
2022-12-18 16:14:36,94002,7.297,9.947,-28.088
2022-12-18 16:14:36,94501,5.262,2.178,-2.145
2022-12-18 16:14:37,95001,2.643,-7.989,14.786
2022-12-18 16:14:37,95501,6.785,-5.937,-5.621
2022-12-18 16:14:38,96002,-2.626,4.326,10.948
2022-12-18 16:14:38,96501,0.866,-2.164,11.563
2022-12-18 16:14:39,97001,-1.165,-5.834,5.061
2022-12-18 16:14:39,97502,1.283,0.56,-1.046
2022-12-18 16:14:40,98001,-0.849,0.78,2.137
2022-12-18 16:14:40,98501,3.67,5.892,-8.925
2022-12-18 16:14:41,99001,3.759,8.789,3.861
2022-12-18 16:14:41,99502,-4.661,-2.03,38.927
2022-12-18 16:14:42,100001,5.197,-3.167,3.919
2022-12-18 16:14:42,100501,-5.619,2.487,40.382
2022-12-18 16:14:43,101001,1.685,3.39,5.652
2022-12-18 16:14:43,101502,4.74,-3.782,13.687
2022-12-18 16:14:44,102001,-2.825,-0.004,9.808
2022-12-18 16:14:44,102501,-13.993,1.778,17.69
2022-12-18 16:14:45,103001,0.282,-5.283,0.785
2022-12-18 16:14:45,103502,1.879,4.898,4.464
2022-12-18 16:14:46,104001,-11.219,2.478,13.787
2022-12-18 16:14:46,104501,-6.993,8.293,17.932
2022-12-18 16:14:47,105001,-2.037,-0.722,0.986
2022-12-18 16:14:47,105502,13.814,-6.892,-5.533
2022-12-18 16:14:48,106001,7.096,-10.311,15.823
2022-12-18 16:14:48,106501,-1.254,10.345,12.15
2022-12-18 16:14:49,107001,4.381,-6.782,13.033
2022-12-18 16:14:49,107502,-6.239,6.732,-7.678
2022-12-18 16:14:50,108001,-12.99,7.496,26.553
2022-12-18 16:14:50,108501,-5.48,6.397,2.362
