Timestamp,Milliseconds,X,Y,Z
2022-12-18 15:46:12,179000,-4.182,-0.931,9.042
2022-12-18 15:46:13,179500,-1.819,-0.56,8.963
2022-12-18 15:46:13,180000,-3.512,1.824,7.984
2022-12-18 15:46:14,180501,-2.054,5.252,12.945
2022-12-18 15:46:14,181000,0.739,-0.076,10.531
2022-12-18 15:46:15,181500,-3.947,-1.333,10.807
2022-12-18 15:46:15,182000,-1.994,2.679,9.31
2022-12-18 15:46:16,182501,-0.287,3.562,13.232
2022-12-18 15:46:16,183000,0.04,-2.312,9.631
2022-12-18 15:46:17,183500,0.847,3.419,14.254
2022-12-18 15:46:17,184000,0.239,5.626,11.599
2022-12-18 15:46:18,184500,-1.733,3.878,15.451
2022-12-18 15:46:18,185000,1.103,-0.337,3.899
2022-12-18 15:46:19,185500,-2.971,4.764,16.062
2022-12-18 15:46:19,186000,0.414,2.633,11.58
2022-12-18 15:46:20,186500,-1.697,0.775,-8.351
2022-12-18 15:46:20,187000,-1.551,-1.058,0.648
2022-12-18 15:46:21,187500,3.668,-1.333,4.498
2022-12-18 15:46:21,188000,2.097,-2.746,3.672
2022-12-18 15:46:22,188500,7.173,-4.833,17.604
2022-12-18 15:46:22,189000,14.506,-12.684,14.147
2022-12-18 15:46:23,189500,-5.348,2.312,-4.965
2022-12-18 15:46:23,190000,-2.664,-1.85,13.052
2022-12-18 15:46:24,190501,-2.262,0.28,11.829
2022-12-18 15:46:24,191000,1.333,4.565,-3.038
2022-12-18 15:46:25,191500,0.629,4.321,10.512
2022-12-18 15:46:25,192000,-1.503,0.852,17.101
2022-12-18 15:46:26,192500,0.981,-0.902,9.195
2022-12-18 15:46:26,193000,-2.307,0.375,18.65
2022-12-18 15:46:27,193501,1.039,1.247,3.069
2022-12-18 15:46:27,194000,0.96,-0.059,1.986
2022-12-18 15:46:28,194500,2.772,5.193,-5.899
2022-12-18 15:46:28,195000,2.451,-0.263,2.441
2022-12-18 15:46:29,195500,2.056,-1.695,7.098
2022-12-18 15:46:29,196001,-3.931,2.71,16.756
2022-12-18 15:46:30,196500,2.133,-0.806,-2.164
2022-12-18 15:46:30,197000,0.665,3.313,1.019
2022-12-18 15:46:31,197500,-2.882,3.474,11.503
2022-12-18 15:46:31,198000,0.172,-2.659,2.401
2022-12-18 15:46:32,198500,-4.127,3.61,15.095
2022-12-18 15:46:32,199000,-1.996,4.714,6.456
2022-12-18 15:46:33,199500,0.608,-3.837,2.113
2022-12-18 15:46:33,200000,0.541,2.03,5.07
2022-12-18 15:46:34,200501,2.403,3.737,2.918
2022-12-18 15:46:34,201000,-2.748,2.178,15.918
